ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-08-03T16:10:23Z,ios,353546,US,12.20.83.2,Good Grace - Live,Hillsong UNITED,People,spotify:track:7nzmXUrZwSOJPNmV0mOmEn,,,,,,,,trackdone,trackdone,False,False,False,1722701069.0,False
2024-08-03T17:29:43Z,windows,95020,US,64.60.252.134,DREAM,King Brady,DREAM,spotify:track:3p6mxxHuxxqD4gfJPkvDBW,,,,,,,,clickrow,logout,False,False,False,1722706087.0,False
2024-08-03T18:23:25Z,ios,424386,US,136.24.106.5,So Will I (100 Billion X) - Live,Hillsong Worship,There Is More,spotify:track:1dnNDM04yKaJl0tQ34TUXd,,,,,,,,trackdone,trackdone,False,False,False,1722701423.0,False
2024-08-03T18:30:54Z,ios,405513,US,208.121.10.31,Million Little Miracles (feat. Joe L Barnes),Elevation Worship,Old Church Basement,spotify:track:2AX4m5yewzlDmzODLJ8Lcz,,,,,,,,trackdone,trackdone,False,False,False,1722709405.0,False
2024-08-03T18:47:02Z,ios,296597,US,208.121.10.31,What A Beautiful Name - Live,Hillsong Worship,Let There Be Light,spotify:track:1yYUIjT3bZ9RB9vejqYy9f,,,,,,,,trackdone,endplay,False,True,False,1722709854.0,False
2024-08-03T18:53:09Z,ios,228626,US,208.121.10.31,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,clickrow,trackdone,False,False,False,1722710822.0,False
2024-08-03T18:57:55Z,ios,157089,US,208.121.10.31,Commas,Ayra Starr,The Year I Turned 21,spotify:track:4GXW3Ne1jzdORKHvHjK31V,,,,,,,,trackdone,trackdone,False,False,False,1722711189.0,False
2024-08-03T19:01:50Z,ios,234200,US,208.121.10.31,Terminator,King Promise,True To Self,spotify:track:3iRrUDOMR01Qlfr4YT6wUa,,,,,,,,trackdone,trackdone,False,False,False,1722711475.0,False
2024-08-03T19:05:23Z,ios,186153,US,208.121.10.31,Holy Ghost,Omah Lay,Holy Ghost,spotify:track:0zVk3uuV9UhxAt48F3OL12,,,,,,,,trackdone,trackdone,False,False,False,1722711710.0,False
2024-08-03T19:08:24Z,ios,178225,US,136.24.106.5,Bandana,Fireboy DML,Playboy,spotify:track:2qWwuCVeMjF9mUT0S5Iqvl,,,,,,,,trackdone,trackdone,False,False,False,1722711923.0,False
2024-08-03T19:11:14Z,ios,168103,US,136.24.106.5,Aquafina,Young Jonn,Jiggy Forever,spotify:track:0UJMgRVNBrnMmAeZ8p1iMc,,,,,,,,trackdone,trackdone,False,False,True,1722712104.0,False
2024-08-03T19:16:18Z,ios,166153,US,136.24.106.5,Omo Ope (feat. Olamide),Asake,Omo Ope,spotify:track:7d1aTQlsHMgWmkPywDi7h1,,,,,,,,trackdone,trackdone,False,False,True,1722712274.0,False
2024-08-03T19:17:33Z,ios,169991,US,136.24.106.5,People,Libianca,People,spotify:track:26b3oVLrRUaaybJulow9kz,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1722661306.0,False
2024-08-03T19:20:03Z,ios,136551,US,136.24.106.5,Sunny Ade,Zinoleesky,Sunny Ade,spotify:track:2JtrWZrpNkbSEzG5m9phAV,,,,,,,,clickrow,trackdone,False,False,False,1722712660.0,False
2024-08-03T19:20:20Z,ios,15603,US,136.24.106.5,soso,Omah Lay,Boy Alone,spotify:track:1wADwLSkYhrSmy4vdy6BRn,,,,,,,,trackdone,fwdbtn,False,True,False,1722712803.0,False
2024-08-03T19:22:52Z,ios,153130,US,136.24.106.5,Kilimanjaro,Tiwa Savage,Water & Garri (Original Motion Picture Soundtrack),spotify:track:5vBSmiYdx3PRYM3VynXWkj,,,,,,,,fwdbtn,trackdone,False,False,False,1722712820.0,False
2024-08-03T19:25:50Z,ios,178144,US,136.24.106.5,Currency,Young Jonn,Currency,spotify:track:59VpttBOjuFDpOOdqeTDiI,,,,,,,,trackdone,trackdone,False,False,False,1722712972.0,False
2024-08-03T19:26:35Z,ios,43005,US,136.24.106.5,OZEBA,Rema,HEIS,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,,,,,,,,trackdone,endplay,False,True,False,1722713150.0,False
2024-08-03T19:33:04Z,ios,390000,US,136.24.106.5,"Tshwala Bam (feat. S.N.E, EeQue)",TitoM,"Tshwala Bam (feat. S.N.E, EeQue)",spotify:track:54seQV7MCcppBrznALCdlT,,,,,,,,clickrow,trackdone,False,False,False,1722713195.0,False
2024-08-03T19:35:35Z,ios,150901,US,136.24.106.5,Soldier (feat. Tion Wayne),Highlyy,Soldier (feat. Tion Wayne),spotify:track:2DPXhOOJwF3M6dlnQDqa71,,,,,,,,trackdone,trackdone,False,False,False,1722713584.0,False
2024-08-03T19:38:40Z,ios,183938,US,136.24.106.5,"Soweto - Sped Up (with Don Toliver, Rema & Tempoe)",Victony,"Soweto - Sped Up (with Don Toliver, Rema & Tempoe)",spotify:track:3SaF6WLUiyfcOM5sTvUEOb,,,,,,,,trackdone,trackdone,False,False,False,1722713735.0,False
2024-08-03T19:56:36Z,ios,35259,US,136.24.106.5,Sunny Ade,Zinoleesky,Sunny Ade,spotify:track:2JtrWZrpNkbSEzG5m9phAV,,,,,,,,trackdone,endplay,False,True,False,1722712578.0,False
2024-08-03T20:00:27Z,ios,231969,US,136.24.106.5,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,clickrow,trackdone,False,False,False,1722714996.0,False
2024-08-03T20:03:04Z,ios,157089,US,136.24.106.5,Commas,Ayra Starr,The Year I Turned 21,spotify:track:4GXW3Ne1jzdORKHvHjK31V,,,,,,,,trackdone,trackdone,False,False,False,1722715227.0,False
2024-08-03T20:06:59Z,ios,234200,US,136.24.106.5,Terminator,King Promise,True To Self,spotify:track:3iRrUDOMR01Qlfr4YT6wUa,,,,,,,,trackdone,trackdone,False,False,False,1722715384.0,False
2024-08-03T21:53:51Z,ios,143735,US,136.24.106.5,Holiday,Rema,Rave & Roses Ultra,spotify:track:3ceZIRUX8m8qFFcnEDkj2K,,,,,,,,trackdone,logout,False,False,False,1722713920.0,False
2024-08-04T01:13:06Z,ios,15353,US,136.24.106.5,Holiday,Rema,Rave & Roses Ultra,spotify:track:3ceZIRUX8m8qFFcnEDkj2K,,,,,,,,appload,trackdone,False,False,False,1722733971.0,False
2024-08-04T03:56:03Z,ios,81962,US,12.20.83.2,Holy Ghost,Omah Lay,Holy Ghost,spotify:track:0zVk3uuV9UhxAt48F3OL12,,,,,,,,trackdone,endplay,False,True,False,1722715619.0,False
2024-08-04T03:56:42Z,ios,39264,US,12.20.83.2,Let You Down,NF,Perception,spotify:track:52okn5MNA47tk87PeZJLEL,,,,,,,,clickrow,endplay,False,True,False,1722743763.0,False
2024-08-04T03:59:39Z,ios,177261,US,12.20.83.2,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,,,,,clickrow,endplay,False,True,False,1722743802.0,False
2024-08-04T04:04:37Z,ios,297401,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,clickrow,endplay,False,True,False,1722743979.0,False
2024-08-04T04:07:13Z,ios,156061,US,12.20.83.2,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,endplay,False,True,False,1722744277.0,False
2024-08-04T04:11:16Z,ios,244360,US,12.20.83.2,Another Love,Tom Odell,Long Way Down,spotify:track:5E4jBLx4P0UBji68bBThSw,,,,,,,,clickrow,trackdone,False,False,False,1722744433.0,False
2024-08-04T04:11:17Z,ios,0,US,12.20.83.2,Another Love,Tom Odell,Long Way Down,spotify:track:5E4jBLx4P0UBji68bBThSw,,,,,,,,trackdone,endplay,False,True,False,1722744676.0,False
2024-08-04T04:14:52Z,ios,215722,US,12.20.83.2,Where's My Love,SYML,SYML,spotify:track:1B62o4CbdL9ckGvwsz2cgn,,,,,,,,clickrow,trackdone,False,False,False,1722744677.0,False
2024-08-04T04:14:58Z,ios,4320,US,12.20.83.2,Where's My Love,SYML,SYML,spotify:track:1B62o4CbdL9ckGvwsz2cgn,,,,,,,,trackdone,endplay,False,True,False,1722744892.0,False
2024-08-04T04:18:22Z,ios,205427,US,12.20.83.2,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,,,,,clickrow,trackdone,False,False,False,1722744898.0,False
2024-08-04T04:18:23Z,ios,0,US,12.20.83.2,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,,,,,trackdone,endplay,False,True,False,1722745102.0,False
2024-08-04T04:18:30Z,ios,6965,US,12.20.83.2,Every Breath You Take,The Police,Synchronicity,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,,,,,,,,clickrow,endplay,False,True,False,1722745103.0,False
2024-08-04T04:21:38Z,ios,188667,US,12.20.83.2,WITHOUT YOU,The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:1KMkcUvF7m3SDChDOa7i5L,,,,,,,,clickrow,trackdone,False,False,False,1722745110.0,False
2024-08-04T04:21:46Z,ios,6343,US,12.20.83.2,WITHOUT YOU,The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:1KMkcUvF7m3SDChDOa7i5L,,,,,,,,trackdone,endplay,False,True,False,1722745298.0,False
2024-08-04T04:25:50Z,ios,244088,US,12.20.83.2,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,clickrow,endplay,False,True,False,1722745306.0,False
2024-08-04T04:33:48Z,ios,478029,US,12.20.83.2,Oceans (Where Feet May Fail),Hillsong UNITED,Zion,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,,,,,,,,clickrow,endplay,False,True,False,1722745550.0,False
2024-08-04T04:38:24Z,ios,275828,US,12.20.83.2,Easy On Me,Adele,30,spotify:track:46IZ0fSY2mpAiktS3KOqds,,,,,,,,clickrow,endplay,False,True,False,1722746028.0,False
2024-08-04T04:43:19Z,ios,295502,US,12.20.83.2,Hello,Adele,25,spotify:track:62PaSfnXSMyLshYJrlTuL3,,,,,,,,clickrow,trackdone,False,False,False,1722746304.0,False
2024-08-04T04:43:23Z,ios,2838,US,12.20.83.2,Hello,Adele,25,spotify:track:62PaSfnXSMyLshYJrlTuL3,,,,,,,,trackdone,endplay,False,True,False,1722746599.0,False
2024-08-04T04:48:51Z,ios,328486,US,12.20.83.2,"Take Me Home, Country Roads - Original Version",John Denver,"Poems, Prayers and Promises",spotify:track:1YYhDizHx7PnDhAhko6cDS,,,,,,,,clickrow,trackdone,False,False,False,1722746603.0,False
2024-08-04T04:49:01Z,ios,9189,US,12.20.83.2,"Take Me Home, Country Roads - Original Version",John Denver,"Poems, Prayers and Promises",spotify:track:1YYhDizHx7PnDhAhko6cDS,,,,,,,,trackdone,endplay,False,True,False,1722746931.0,False
2024-08-04T04:49:03Z,ios,1857,US,12.20.83.2,Wonderwall,Oasis,(What's The Story) Morning Glory?,spotify:track:1qPbGZqppFwLwcBC1JQ6Vr,,,,,,,,clickrow,endplay,False,True,False,1722746941.0,False
2024-08-04T04:50:49Z,ios,106347,US,12.20.83.2,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,,,,,,,,clickrow,endplay,False,True,False,1722746943.0,False
2024-08-04T04:54:37Z,ios,228626,US,12.20.83.2,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,clickrow,trackdone,False,False,False,1722747049.0,False
2024-08-04T04:58:26Z,ios,228626,US,12.20.83.2,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,trackdone,trackdone,False,False,False,1722747277.0,False
2024-08-04T05:02:15Z,ios,228626,US,12.20.83.2,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,trackdone,trackdone,False,False,False,1722747506.0,False
2024-08-04T05:05:26Z,ios,188987,US,12.20.83.2,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,trackdone,endplay,False,True,False,1722747735.0,False
2024-08-04T05:08:35Z,ios,190684,US,12.20.83.2,IFTK,Tion Wayne,IFTK,spotify:track:7u3w4fQhulC1etJbdfmv3Q,,,,,,,,clickrow,trackdone,False,False,False,1722747926.0,False
2024-08-04T05:08:42Z,ios,5464,US,12.20.83.2,BM - London View,OTP,BM,spotify:track:1aWrjGga6Ws67b2CWWTb4u,,,,,,,,trackdone,endplay,False,True,False,1722748115.0,False
2024-08-04T05:11:11Z,ios,148932,US,12.20.83.2,Starlight,Dave,Starlight,spotify:track:531KGXtBroSrOX9LVmiIgc,,,,,,,,clickrow,endplay,False,True,False,1722748122.0,False
2024-08-04T05:12:39Z,ios,87585,US,12.20.83.2,OT Bop,NSG,Roots,spotify:track:4xUtJdXphVWnocUsfW2YhZ,,,,,,,,clickrow,endplay,False,True,False,1722748271.0,False
2024-08-04T05:32:04Z,ios,210163,US,136.24.106.5,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],spotify:track:0VcgLoEMA06AKqPxxj2YQs,,,,,,,,clickrow,logout,False,False,False,1722748359.0,False
2024-08-04T16:54:38Z,ios,69843,US,172.56.208.70,attention (with Justin Bieber),Omah Lay,Boy Alone,spotify:track:2IhARxCm5lBKHgQvGw8RPo,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1722733986.0,False
2024-08-04T17:02:35Z,ios,452829,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Sure Been Good (feat. Tiffany Hudson),Elevation Worship,Sure Been Good,spotify:track:5doYljP28aXEnQryAPrcka,,,,,,,,clickrow,trackdone,True,False,False,1722790502.0,False
2024-08-04T17:11:11Z,ios,475718,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,All Of A Sudden (feat. Tiffany Hudson & Chris Brown),Elevation Worship,Sure Been Good,spotify:track:1ywHcCasvTfkJlUcBPbsbE,,,,,,,,trackdone,trackdone,True,False,False,1722790955.0,False
2024-08-04T17:17:44Z,ios,392308,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Another One (feat. Chris Brown),Elevation Worship,Sure Been Good,spotify:track:0OyF8MvBOVxPzi9Ta0Wc5b,,,,,,,,trackdone,trackdone,True,False,False,1722791471.0,False
2024-08-04T17:26:29Z,ios,452829,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Sure Been Good (feat. Tiffany Hudson),Elevation Worship,Sure Been Good,spotify:track:5doYljP28aXEnQryAPrcka,,,,,,,,trackdone,trackdone,True,False,False,1722791864.0,False
2024-08-04T17:29:56Z,ios,197741,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,All Of A Sudden (feat. Tiffany Hudson & Chris Brown),Elevation Worship,Sure Been Good,spotify:track:1ywHcCasvTfkJlUcBPbsbE,,,,,,,,trackdone,endplay,True,True,False,1722792389.0,False
2024-08-04T17:35:32Z,ios,337152,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Rest on Us (feat. Brandon Lake & Eniola Abioye),Maverick City Music,Move Your Heart,spotify:track:0A402ZdxwQzaVdyH5Zav5X,,,,,,,,clickrow,trackdone,False,False,False,1722792596.0,False
2024-08-04T17:43:02Z,ios,449253,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Whole Heart (Hold Me Now) - Live,Hillsong UNITED,People,spotify:track:3XkNkpfHFB0hoS13DdzJup,,,,,,,,trackdone,trackdone,False,False,False,1722792932.0,False
2024-08-04T17:48:56Z,ios,353546,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Good Grace - Live,Hillsong UNITED,People,spotify:track:7nzmXUrZwSOJPNmV0mOmEn,,,,,,,,trackdone,trackdone,False,False,False,1722793382.0,False
2024-08-04T17:51:26Z,ios,148318,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,So Will I (100 Billion X) - Live,Hillsong Worship,There Is More,spotify:track:1dnNDM04yKaJl0tQ34TUXd,,,,,,,,trackdone,logout,False,False,False,1722793736.0,False
2024-08-04T17:57:46Z,ios,276116,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,So Will I (100 Billion X) - Live,Hillsong Worship,There Is More,spotify:track:1dnNDM04yKaJl0tQ34TUXd,,,,,,,,appload,trackdone,False,False,False,1722793988.0,False
2024-08-04T18:04:32Z,ios,405513,US,172.56.208.70,Million Little Miracles (feat. Joe L Barnes),Elevation Worship,Old Church Basement,spotify:track:2AX4m5yewzlDmzODLJ8Lcz,,,,,,,,trackdone,trackdone,False,False,False,1722794266.0,False
2024-08-04T18:10:14Z,ios,341080,US,172.56.208.70,What A Beautiful Name - Live,Hillsong Worship,Let There Be Light,spotify:track:1yYUIjT3bZ9RB9vejqYy9f,,,,,,,,trackdone,trackdone,False,False,False,1722794672.0,False
2024-08-04T18:19:43Z,ios,568786,US,2607:fb91:20c7:e5d8:2d55:fa1c:e49d:c924,Broken Vessels (Amazing Grace) - Live,Hillsong Worship,No Other Name,spotify:track:2BuhGnXpqMQ8BvOUZpmaVl,,,,,,,,trackdone,trackdone,False,False,False,1722795014.0,False
2024-08-04T18:26:17Z,ios,393360,US,136.24.106.5,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,trackdone,trackdone,False,False,False,1722795583.0,False
2024-08-04T18:36:16Z,ios,598622,US,136.24.106.5,More Than Able (feat. Chandler Moore & Tiffany Hudson),Elevation Worship,CAN YOU IMAGINE?,spotify:track:4vVKQV8ZHk4uUjEkkydLLl,,,,,,,,trackdone,trackdone,False,False,False,1722795977.0,False
2024-08-04T18:44:44Z,ios,507306,US,136.24.106.5,The Blessing (Live),Elevation Worship,Graves Into Gardens (Live),spotify:track:5O306r2a9Nl7rm5ZlaTqka,,,,,,,,trackdone,trackdone,False,False,False,1722796576.0,False
2024-08-04T18:51:26Z,ios,401760,US,136.24.106.5,This I Believe (The Creed) - Live,Hillsong Worship,No Other Name,spotify:track:4Hrr4U80Rk1tWXlP8RFTAb,,,,,,,,trackdone,trackdone,False,False,False,1722797084.0,False
2024-08-04T19:02:34Z,ios,598994,US,136.24.106.5,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,Old Church Basement,spotify:track:1goiRWxiG3GTlODrdDZ7NR,,,,,,,,trackdone,trackdone,False,False,False,1722797486.0,False
2024-08-04T20:33:22Z,ios,402840,US,12.20.83.2,Promises (feat. Joe L Barnes),Maverick City Music,"Maverick City Music, Vol. 3: Pt. 1",spotify:track:5suRrn5N4HNeRXOpBTdmZt,,,,,,,,trackdone,logout,False,False,False,1722798154.0,False
2024-08-05T00:42:22Z,ios,107856,US,136.24.106.5,What A Beautiful Name - Live,Hillsong Worship,Let There Be Light,spotify:track:1yYUIjT3bZ9RB9vejqYy9f,,,,,,,,clickrow,unexpected-exit-while-paused,False,False,False,1722799997.0,False
2024-08-05T00:42:53Z,ios,13351,US,136.24.106.5,Oceans (Where Feet May Fail),Hillsong UNITED,Zion,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,,,,,,,,clickrow,endplay,False,True,False,1722818560.0,False
2024-08-05T00:48:11Z,ios,107694,US,136.24.106.5,Set Fire to the Rain,Adele,21,spotify:track:73CMRj62VK8nUS4ezD2wvi,,,,,,,,clickrow,endplay,False,True,False,1722818573.0,False
2024-08-05T00:59:43Z,ios,227346,US,136.24.106.5,Someone Like You,Adele,21,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,,,,,,,,clickrow,endplay,False,True,False,1722818891.0,False
2024-08-05T05:40:24Z,ios,136551,US,12.20.83.2,Sunny Ade,Zinoleesky,Sunny Ade,spotify:track:2JtrWZrpNkbSEzG5m9phAV,,,,,,,,clickrow,trackdone,False,False,False,1722836288.0,False
2024-08-05T05:43:04Z,ios,159100,US,12.20.83.2,Holiday,Rema,Rave & Roses Ultra,spotify:track:3ceZIRUX8m8qFFcnEDkj2K,,,,,,,,trackdone,trackdone,False,False,False,1722836424.0,False
2024-08-05T05:45:26Z,ios,141818,US,12.20.83.2,Stronger,Young Jonn,Jiggy Forever,spotify:track:4KZMoDuxwSYP63bhbnMqe3,,,,,,,,trackdone,trackdone,False,False,False,1722836584.0,False
2024-08-05T05:45:36Z,ios,9058,US,12.20.83.2,N'y pense plus,Tayc,Fleur froide,spotify:track:3qe7VcbqjYNvFwhP0sFItH,,,,,,,,trackdone,fwdbtn,False,True,False,1722836726.0,False
2024-08-05T05:45:40Z,ios,3552,US,12.20.83.2,Sugarcane - Remix,Camidoh,L.I.T.A,spotify:track:6NuG2JgERZZXvvjmtjOFix,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836736.0,False
2024-08-05T05:45:42Z,ios,2391,US,12.20.83.2,Low,Larry Gaaga,Low,spotify:track:4GW2SIyvB5fy8xtK1eO8PS,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836740.0,False
2024-08-05T05:45:46Z,ios,3459,US,12.20.83.2,MARCH AM,Rema,HEIS,spotify:track:59g8NvulzCJ2f9qjCu563T,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836742.0,False
2024-08-05T05:45:49Z,ios,2716,US,12.20.83.2,Blue,Ruger,RU The World,spotify:track:4Zp4v8Rlx7tswDfrZKlHAb,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836746.0,False
2024-08-05T05:45:52Z,ios,3018,US,12.20.83.2,Felony,CKay,Boyfriend,spotify:track:0Jq7lotJVDHAvNfef6ehcJ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836749.0,False
2024-08-05T05:45:55Z,ios,2670,US,12.20.83.2,Southy Love,Peruzzi,Rum & Boogie,spotify:track:06mcgnr3eJ8cF8ed0WfdPA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836752.0,False
2024-08-05T05:45:59Z,ios,4852,US,12.20.83.2,Holy Ghost,Omah Lay,Holy Ghost,spotify:track:0zVk3uuV9UhxAt48F3OL12,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836755.0,False
2024-08-05T05:46:02Z,ios,2856,US,12.20.83.2,Bandana,Fireboy DML,Playboy,spotify:track:2qWwuCVeMjF9mUT0S5Iqvl,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836759.0,False
2024-08-05T05:46:05Z,ios,2577,US,12.20.83.2,AZAMAN,Rema,HEIS,spotify:track:4K5lYtD8r6OFRbzWc6MwCS,,,,,,,,fwdbtn,fwdbtn,False,True,False,1722836762.0,False
2024-08-05T05:50:25Z,ios,168103,US,12.20.83.2,Aquafina,Young Jonn,Jiggy Forever,spotify:track:0UJMgRVNBrnMmAeZ8p1iMc,,,,,,,,fwdbtn,trackdone,False,False,False,1722836765.0,False
2024-08-05T07:15:27Z,ios,91137,US,136.24.106.5,Three Little Birds,Bob Marley & The Wailers,One Love,spotify:track:6Z83ioKXGsAxOo2DkwiOcH,,,,,,,,clickrow,endplay,False,True,False,1722819583.0,False
2024-08-05T14:31:07Z,ios,224374,US,136.24.106.5,breathe again,Joy Oladokun,in defense of my own happiness,spotify:track:2exUyljlhoH86MlcicuUXd,,,,,,,,clickrow,unexpected-exit-while-paused,False,False,False,1722842127.0,False
2024-08-05T14:39:31Z,ios,337152,US,64.60.252.134,Rest on Us (feat. Brandon Lake & Eniola Abioye),Maverick City Music,Move Your Heart,spotify:track:0A402ZdxwQzaVdyH5Zav5X,,,,,,,,clickrow,trackdone,False,False,False,1722868337.0,False
2024-08-05T14:47:00Z,ios,449253,US,64.60.252.134,Whole Heart (Hold Me Now) - Live,Hillsong UNITED,People,spotify:track:3XkNkpfHFB0hoS13DdzJup,,,,,,,,trackdone,trackdone,False,False,False,1722868771.0,False
2024-08-05T14:52:57Z,ios,353546,US,64.60.252.134,Good Grace - Live,Hillsong UNITED,People,spotify:track:7nzmXUrZwSOJPNmV0mOmEn,,,,,,,,trackdone,trackdone,False,False,True,1722869220.0,False
2024-08-05T15:00:01Z,ios,424386,US,64.60.252.134,So Will I (100 Billion X) - Live,Hillsong Worship,There Is More,spotify:track:1dnNDM04yKaJl0tQ34TUXd,,,,,,,,trackdone,trackdone,False,False,True,1722869577.0,False
2024-08-05T15:06:47Z,ios,405513,US,64.60.252.134,Million Little Miracles (feat. Joe L Barnes),Elevation Worship,Old Church Basement,spotify:track:2AX4m5yewzlDmzODLJ8Lcz,,,,,,,,trackdone,trackdone,False,False,True,1722870001.0,False
2024-08-05T15:12:29Z,ios,341080,US,64.60.252.134,What A Beautiful Name - Live,Hillsong Worship,Let There Be Light,spotify:track:1yYUIjT3bZ9RB9vejqYy9f,,,,,,,,trackdone,trackdone,False,False,True,1722870407.0,False
2024-08-05T15:22:57Z,ios,568786,US,64.60.252.134,Broken Vessels (Amazing Grace) - Live,Hillsong Worship,No Other Name,spotify:track:2BuhGnXpqMQ8BvOUZpmaVl,,,,,,,,trackdone,trackdone,False,False,True,1722870749.0,False
2024-08-05T15:29:31Z,ios,393360,US,64.60.252.134,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,trackdone,trackdone,False,False,True,1722871377.0,False
2024-08-05T16:13:49Z,ios,598622,US,64.60.252.134,More Than Able (feat. Chandler Moore & Tiffany Hudson),Elevation Worship,CAN YOU IMAGINE?,spotify:track:4vVKQV8ZHk4uUjEkkydLLl,,,,,,,,trackdone,trackdone,False,False,True,1722871771.0,False
2024-08-05T21:43:12Z,ios,507306,US,64.60.252.134,The Blessing (Live),Elevation Worship,Graves Into Gardens (Live),spotify:track:5O306r2a9Nl7rm5ZlaTqka,,,,,,,,trackdone,trackdone,False,False,False,1722874429.0,False
2024-08-05T21:49:54Z,ios,401760,US,64.60.252.134,This I Believe (The Creed) - Live,Hillsong Worship,No Other Name,spotify:track:4Hrr4U80Rk1tWXlP8RFTAb,,,,,,,,trackdone,trackdone,False,False,False,1722894192.0,False
2024-08-05T22:21:49Z,ios,598994,US,64.60.252.134,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,Old Church Basement,spotify:track:1goiRWxiG3GTlODrdDZ7NR,,,,,,,,trackdone,trackdone,False,False,False,1722894594.0,False
2024-08-05T22:32:36Z,ios,646239,US,64.60.252.134,Promises (feat. Joe L Barnes),Maverick City Music,"Maverick City Music, Vol. 3: Pt. 1",spotify:track:5suRrn5N4HNeRXOpBTdmZt,,,,,,,,trackdone,trackdone,False,False,False,1722896509.0,False
2024-08-05T22:40:20Z,ios,464333,US,64.60.252.134,Been So Good (feat. Tiffany Hudson),Elevation Worship,CAN YOU IMAGINE?,spotify:track:4dEUfBPs6bydmssKnnqDMV,,,,,,,,trackdone,trackdone,False,False,False,1722897156.0,False
2024-08-05T22:41:46Z,ios,13447,US,64.60.252.134,Here I Am To Worship - Live,Hillsong Worship,Ultimate Worship: Hillsong,spotify:track:18Bgya13bGqmHGLRdyaBdu,,,,,,,,trackdone,endplay,False,True,False,1722897620.0,False
